File,ID,Site,District,State,Year,Field,Dated,Latitude,Longitude,Accuracy,Ins_ID,Institute,Institute-2,Institute-3,Institute-4,Team,Archaeologist,Archaeologist-2,Archaeologist-3,Archaeologist-4,Archaeologist-5,Archaeologist-6,Archaeologist-7,Notes,Reference,Source
IAR_1950s_160111_clean.csv,,Bharwada,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Somadwip,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Bhuwara,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Chara,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Bodka,Sorath,Gujarat,1957,Exploration,Harappan,21.463664,70.371098,5,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Dhingeshwar,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Lavadia,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Bhimadenal,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Timli,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Tithad,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Harmatia,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Bhoji,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Kaj,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Khambhodar,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Charchanes,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Kharapiaparnes,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Malsaram,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Dhrosan,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Khadakli,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Ramlechi,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Jardeshwar,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Renawara,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Devkapatna,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Simoni,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Jilada,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Hirneshwar,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Bhutda,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Tumada,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Vachhoda,Sorath,Gujarat,1957,Exploration,Harappan,21.468982,70.370291,3,1,Survey,,,,,,,,,,,,notes pottery,IAR 1958: 17-19,
IAR_1950s_160111_clean.csv,,Khandivli,Kolaba,Maharashtra,1957,Exploration,Paleolithic,19.13620833,73.01762711,,1,Survey,,,,,,,,,,,,notes lithics; industries to correspond ancient sea-level; previous work by Todd,IAR 1958: 20,
IAR_1950s_160111_clean.csv,,Atter,Osmanabad,Maharashtra,1957,Excavation,NBPW,18.186066,76.041941,3,3,Bombay State,Deccan College,,,,PM Joshi,KD Banerji,BN Chapekar,,,,,"notes proximity to Terna; pottery, coins, iron, lithics; collected charred rice, wheat and pulses and terracottas",IAR 1958: 23,
IAR_1950s_160111_clean.csv,,Kirvada,Dhule,Maharashtra,1957,Exploration,Paleolithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Bhondgaon,Dhule,Maharashtra,1957,Exploration,Paleolithic,21.064441,74.200323,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Amoda,Dhule,Maharashtra,1957,Exploration,Paleolithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Sakri,Dhule,Maharashtra,1957,Exploration,Paleolithic,20.992605,74.314074,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Thalner,Dhule,Maharashtra,1957,Exploration,Paleolithic,21.259152,74.953263,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Kothali,Dhule,Maharashtra,1957,Exploration,Paleolithic,21.460624,74.587335,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Manjrod,Dhule,Maharashtra,1957,Exploration,Paleolithic,21.226256,74.982976,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Chorgapn,Dhule,Maharashtra,1957,Exploration,Paleolithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Shjipur,Dhule,Maharashtra,1957,Exploration,Paleolithic,21.349598,74.879713,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Mudavad,Dhule,Maharashtra,1957,Exploration,Paleolithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Yadhoda,Dhule,Maharashtra,1957,Exploration,Paleolithic,21.021299,75.520299,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Vadhbda,Dhule,Maharashtra,1957,Exploration,Paleolithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Dhamdai,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Patharai,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Nijhar,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Grhuh,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Palasi,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Shinda,Dhule,Maharashtra,1957,Exploration,Microlithic,20.937599,74.018652,5,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Khodasgaon,Dhule,Maharashtra,1957,Exploration,Microlithic,20.467037,74.975612,5,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Sarvala,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Devhala,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Shelu,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Rakasvada,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Kathoda,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Pimplod,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Nalvak Khurd,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Karanjakupa,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Patonda,Dhule,Maharashtra,1957,Exploration,Microlithic,20.905825,74.782896,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Pimplod (Shinda),Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Loy,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Takli Pada,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Ujnbar Pada,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Dhulod,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Varul,Dhule,Maharashtra,1957,Exploration,Microlithic,21.276753,74.701516,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Shahada,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Kolda,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Dahidula Budruk,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Dahidula Khurd,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Lonkhed,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Anturli,Dhule,Maharashtra,1957,Exploration,Microlithic,21.391355,74.716149,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Veka,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Nalayak,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Budruk,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90403,74.460623,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Chikse,Dhule,Maharashtra,1957,Exploration,Microlithic,20.94601,74.141922,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Hagri Pada,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Chinchoda,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Kolda,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Hatnur,Dhule,Maharashtra,1957,Exploration,Microlithic,21.223408,74.689809,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Bhortek,Dhule,Maharashtra,1957,Exploration,Microlithic,21.229424,74.969828,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Dliadne,Dhule,Maharashtra,1957,Exploration,Microlithic,20.90422,74.774898,3,1,Survey,,,,,South-western,,,,,,,notes lithics and pottery,IAR 1958: 24,
IAR_1950s_160111_clean.csv,,Lal-kot,Delhi,Delhi,1957,Excavation,Medieval,28.528824,77.180868,3,1,Survey,,,,,North-western,,,,,,,"notes previous work by Cunningham; built by Anangapala II in Tomara dynasty; pottery, stonework by Rajputs, brickwork by Muslims. Two cultural phases: pre-Muslim is based on coin dated to Rajput bull-and-horseman on surface",IAR 1958: 24-25,
IAR_1950s_160111_clean.csv,,Qila Rai Pithora,Delhi,Delhi,1957,Excavation,Medieval,28.519233,77.193087,3,1,Survey,,,,,North-western,,,,,,,"trench made across ramparts; showed two types of construction; pottery, structures, oven and floors exposed",IAR 1958: 24-25,
IAR_1950s_160111_clean.csv,,Bariarpur,Damoh,Madhya Pradesh,1957,Exploration,Stone Age,23.838099,79.442173,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,"collected bifacial tools of Madras handaxe culture; rounded quartzite pebbles on Ken off Panna; ""gradual typological evolution"" (p.26). Review ""problem of diffusion and mutual impact of Sohan and Madras cultures in central and upper India""",IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Kohari,Damoh,Madhya Pradesh,1957,Exploration,Stone Age,23.838099,79.442173,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,Basal-cemented gravel-bed; flake-point-scraper industry,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Ramnagar,Damoh,Madhya Pradesh,1957,Exploration,Stone Age,24.187835,79.464763,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,Basal-cemented gravel-bed; flake-point-scraper industry,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Chorhat,Damoh,Madhya Pradesh,1957,Exploration,Stone Age,23.838099,79.442173,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,"Backed blades, points, prismatic cores",IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Deoland Bridge,Damoh,Madhya Pradesh,1957,Exploration,Stone Age,23.838099,79.442173,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,"Backed blades, points, prismatic cores",IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Govindgarh Tank,Rewa,Madhya Pradesh,1957,Exploration,Stone Age,24.537293,81.30418,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,Microlithic sites at Chachai Falls,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Pahari-Khera,Panna,Madhya Pradesh,1957,Exploration,Stone Age,24.85339,80.525786,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,Microlithic sites at Jamunai hills,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Kojkheri,Damoh,Madhya Pradesh,1957,Exploration,Stone Age,23.838099,79.442173,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,"On affluent of Ken; bifacial handaxe, no pebble tools or Sohan; chert and jasper flint-point-scraper",IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Harat,Damoh,Madhya Pradesh,1957,Exploration,Stone Age,24.134541,79.543484,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,"On affluent of Ken; bifacial handaxe, no pebble tools or Sohan; chert and jasper flint-point-scraper",IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Pilukheri,Rajgarh,Madhya Pradesh,1957,Exploration,Stone Age,23.502494,77.134135,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,On Parvati River; Madras handaxe culture,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Kotada,Rajgarh,Madhya Pradesh,1957,Exploration,Stone Age,23.633333,77.1,3,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,On Parvati River; Madras handaxe culture,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Ashta,Shajapur,Madhya Pradesh,1957,Exploration,Stone Age,23.162949,76.565271,5,1,Survey,,,,,Prehistory Branch,RV Joshi,,,,,,On Parvati River; Madras handaxe culture,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Mori,Mandasor,Madhya Pradesh,1957,Exploration,Paleolithic,24.076836,75.069295,3,3,Madhya Pradesh State,,,,,MG Dikshit,,,,,,,"Notes completion of dam on Chambal; 266 sq miles to be sumberged, so investigation ""to ensure that no valuable archaeological relics are lost"";  handaxes, cleavers, disoids; thirty rockshelters; red ochre paintings of animals, dancing human figures and pastoral scenes, like ""Series III-IV of DH Gordon"".",IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Chibbarnala,Mandasor,Madhya Pradesh,1957,Exploration,Paleolithic,24.076836,75.069295,3,3,Madhya Pradesh State,,,,,MG Dikshit,,,,,,,"Notes paintings of different periods based on style - superimposed layers; animals, hunting scences; also microliths, agate and chalcedony; includes map and line drawings",IAR 1958: 26-28,
IAR_1950s_160111_clean.csv,,Sitakhardi,Mandasor,Madhya Pradesh,1957,Exploration,Paleolithic,24.076836,75.069295,3,3,Madhya Pradesh State,,,,,MG Dikshit,,,,,,,Notes geometrical designs,IAR 1958: 26,
IAR_1950s_160111_clean.csv,,Deopur,Mandasor,Madhya Pradesh,1957,Exploration,Microlithic,24.076836,75.069295,3,3,Madhya Pradesh State,,,,,MG Dikshit,,,,,,,Notes two sites and black-on-red painted pottery and microliths,IAR 1958: 28,
IAR_1950s_160111_clean.csv,,Awra,Mandasor,Madhya Pradesh,1957,Exploration,Microlithic,24.208862,75.408251,3,3,Madhya Pradesh State,,,,,MG Dikshit,,,,,,,"Notes potsherds - black-on-red ware, microliths",IAR 1958: 28,
IAR_1950s_160111_clean.csv,,Pasewa,Mandasor,Madhya Pradesh,1957,Excavation,Microlithic,24.076836,75.069295,3,3,Madhya Pradesh State,,,,,MG Dikshit,,,,,,,"Notes network of brick walls, pottery; folded glass beads, terracotta bulls, figurines",IAR 1958: 28-30,
IAR_1950s_160111_clean.csv,,Navdatoli,Khargone,Madhya Pradesh,1957,Excavation,Chalcolithic,21.833524,75.614989,3,2,Deccan College,MSU Baroda,Madhya Pradesh Government,,,HD Sankalia,SB Deo,B Subbarao,HV Trivedi,,,,"Horizontal excavation on Mound 4; measured 800ft n-s and 600ft e-w; close houses=nucleated settlement; round, oblong, square houses; pottery; microliths; beads; metal axes, bangles, fish-hooks, nail parers, chisels, pins of copper and bronze; stone rings, mace-heads, saddle querns, rubbers, hammer stones, axe; evidence of agriculture - charred grains; hearth;  compares pottery to Cemetery B (Sialk, Iran) to date Navdatoli 1200-700 BC","IAR 1958: 30-31, 33, 35",
IAR_1950s_160111_clean.csv,,Ujjain,Ujjain,Madhya Pradesh,1957,Excavation,Iron Age,23.179301,75.78491,3,1,Survey,,,,Excavations Branch,,,,,,,,"On Garh Kalika Mound; 245ft broad rampart; mud house; iron speararrowheads, knives; terracotta beads, bone styluses; pottery; compares to Ahichchhatra & Kausambi; cattle slaughter; Muslim coins; includes plates","IAR 1958: 32, 34; 36",
IAR_1950s_160111_clean.csv,,Kunnattur,Chingleput,Tamil Nadu,1957,Excavation,Megalithic,12.683995,79.983348,3,1,Survey,,,,,Southern,Ballabh Saran,,,,,,"Cairns; pottery; sarcophagus; beads - glass, quartz, paste, carnelian; copper coins; also medieval",IAR 1957: 37-38,
IAR_1950s_160111_clean.csv,,Virapandi,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.172059,76.972947,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
IAR_1950s_160111_clean.csv,,Gudalur,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.151008,76.935498,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
IAR_1950s_160111_clean.csv,,Billichi,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.206863,76.965654,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
IAR_1950s_160111_clean.csv,,Vellamadai,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.163178,76.991667,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
IAR_1950s_160111_clean.csv,,Kalapatti,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.086146,77.036297,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
IAR_1950s_160111_clean.csv,,Periyanayakanpalayam,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.151008,76.935498,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
IAR_1950s_160111_clean.csv,,Nattamedu,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.016845,76.955832,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
IAR_1950s_160111_clean.csv,,Ottakalmantapan,Coimbatore,Tamil Nadu,1957,Exploration,Megalithic,11.016845,76.955832,3,1,Survey,,,,,Southern,,,,,,,cairns; pottery; stone implements,IAR 1958: 38,
